hash,column
8974850276237629464,L2_S26_F3049
7616423927318368768,L2_S26_F3050
8974850276237629464,L2_S26_F3053
7616423927318368768,L2_S26_F3054
8974850276237629464,L2_S26_F3057
7616423927318368768,L2_S26_F3058
8974850276237629464,L2_S26_F3060
7616423927318368768,L2_S26_F3061
8974850276237629464,L2_S26_F3064
7616423927318368768,L2_S26_F3065
8974850276237629464,L2_S26_F3067
7616423927318368768,L2_S26_F3068
8974850276237629464,L2_S26_F3071
7616423927318368768,L2_S26_F3072
8974850276237629464,L2_S26_F3075
7616423927318368768,L2_S26_F3076
8974850276237629464,L2_S26_F3079
7616423927318368768,L2_S26_F3080
-3233248409755306701,L2_S26_F3082
7616423927318368768,L2_S26_F3083
-3233248409755306701,L2_S26_F3085
7616423927318368768,L2_S26_F3086
-3233248409755306701,L2_S26_F3088
7616423927318368768,L2_S26_F3089
-3233248409755306701,L2_S26_F3091
7616423927318368768,L2_S26_F3092
-3233248409755306701,L2_S26_F3094
7616423927318368768,L2_S26_F3095
-3233248409755306701,L2_S26_F3097
7616423927318368768,L2_S26_F3098
-542756899701825533,L2_S26_F3099
8974850276237629464,L2_S26_F3101
7616423927318368768,L2_S26_F3102
8974850276237629464,L2_S26_F3104
7616423927318368768,L2_S26_F3105
8974850276237629464,L2_S26_F3108
7616423927318368768,L2_S26_F3109
8974850276237629464,L2_S26_F3111
7616423927318368768,L2_S26_F3112
8974850276237629464,L2_S26_F3115
7616423927318368768,L2_S26_F3116
8974850276237629464,L2_S26_F3119
7616423927318368768,L2_S26_F3120
8974850276237629464,L2_S26_F3123
7616423927318368768,L2_S26_F3124
8974850276237629464,L2_S26_F3127
7616423927318368768,L2_S26_F3128
-676758309537377632,L2_S27_F3131
1367691472939961140,L2_S27_F3132
-676758309537377632,L2_S27_F3135
1367691472939961140,L2_S27_F3136
-676758309537377632,L2_S27_F3138
1367691472939961140,L2_S27_F3139
-676758309537377632,L2_S27_F3142
1367691472939961140,L2_S27_F3143
-676758309537377632,L2_S27_F3146
1367691472939961140,L2_S27_F3147
-676758309537377632,L2_S27_F3150
1367691472939961140,L2_S27_F3151
-676758309537377632,L2_S27_F3153
1367691472939961140,L2_S27_F3154
-676758309537377632,L2_S27_F3157
1367691472939961140,L2_S27_F3158
-676758309537377632,L2_S27_F3160
1367691472939961140,L2_S27_F3161
-676758309537377632,L2_S27_F3164
1367691472939961140,L2_S27_F3165
-676758309537377632,L2_S27_F3168
1367691472939961140,L2_S27_F3169
-676758309537377632,L2_S27_F3172
1367691472939961140,L2_S27_F3173
-676758309537377632,L2_S27_F3175
1367691472939961140,L2_S27_F3176
-676758309537377632,L2_S27_F3178
1367691472939961140,L2_S27_F3179
-676758309537377632,L2_S27_F3181
1367691472939961140,L2_S27_F3182
-676758309537377632,L2_S27_F3184
1367691472939961140,L2_S27_F3185
-676758309537377632,L2_S27_F3187
1367691472939961140,L2_S27_F3188
-676758309537377632,L2_S27_F3190
1367691472939961140,L2_S27_F3191
-8485697745275885160,L2_S27_F3192
-676758309537377632,L2_S27_F3194
1367691472939961140,L2_S27_F3195
-676758309537377632,L2_S27_F3197
1367691472939961140,L2_S27_F3198
-676758309537377632,L2_S27_F3201
1367691472939961140,L2_S27_F3202
-676758309537377632,L2_S27_F3204
1367691472939961140,L2_S27_F3205
-676758309537377632,L2_S27_F3208
1367691472939961140,L2_S27_F3209
-676758309537377632,L2_S27_F3212
1367691472939961140,L2_S27_F3213
-676758309537377632,L2_S27_F3216
1367691472939961140,L2_S27_F3217
-676758309537377632,L2_S27_F3220
1367691472939961140,L2_S27_F3221
798583057992625222,L2_S28_F3224
4560003549188506482,L2_S28_F3225
798583057992625222,L2_S28_F3228
4560003549188506482,L2_S28_F3229
798583057992625222,L2_S28_F3231
4560003549188506482,L2_S28_F3232
798583057992625222,L2_S28_F3235
4560003549188506482,L2_S28_F3236
798583057992625222,L2_S28_F3239
4560003549188506482,L2_S28_F3240
798583057992625222,L2_S28_F3243
4560003549188506482,L2_S28_F3244
798583057992625222,L2_S28_F3246
4560003549188506482,L2_S28_F3247
798583057992625222,L2_S28_F3250
4560003549188506482,L2_S28_F3251
798583057992625222,L2_S28_F3253
4560003549188506482,L2_S28_F3254
798583057992625222,L2_S28_F3257
4560003549188506482,L2_S28_F3258
798583057992625222,L2_S28_F3261
4560003549188506482,L2_S28_F3262
798583057992625222,L2_S28_F3265
4560003549188506482,L2_S28_F3266
798583057992625222,L2_S28_F3268
4560003549188506482,L2_S28_F3269
798583057992625222,L2_S28_F3271
4560003549188506482,L2_S28_F3272
798583057992625222,L2_S28_F3274
4560003549188506482,L2_S28_F3275
798583057992625222,L2_S28_F3277
4560003549188506482,L2_S28_F3278
798583057992625222,L2_S28_F3280
4560003549188506482,L2_S28_F3281
798583057992625222,L2_S28_F3283
4560003549188506482,L2_S28_F3284
-1636567141645954596,L2_S28_F3285
798583057992625222,L2_S28_F3287
4560003549188506482,L2_S28_F3288
798583057992625222,L2_S28_F3290
4560003549188506482,L2_S28_F3291
798583057992625222,L2_S28_F3294
4560003549188506482,L2_S28_F3295
798583057992625222,L2_S28_F3297
4560003549188506482,L2_S28_F3298
798583057992625222,L2_S28_F3301
4560003549188506482,L2_S28_F3302
798583057992625222,L2_S28_F3305
4560003549188506482,L2_S28_F3306
798583057992625222,L2_S28_F3309
4560003549188506482,L2_S28_F3310
798583057992625222,L2_S28_F3313
4560003549188506482,L2_S28_F3314
9018785843328435700,L3_S29_F3317
9018785843328435700,L3_S29_F3320
9018785843328435700,L3_S29_F3323
9018785843328435700,L3_S29_F3326
9018785843328435700,L3_S29_F3329
9018785843328435700,L3_S29_F3332
9018785843328435700,L3_S29_F3335
9018785843328435700,L3_S29_F3338
9018785843328435700,L3_S29_F3341
9018785843328435700,L3_S29_F3344
9018785843328435700,L3_S29_F3347
9018785843328435700,L3_S29_F3350
9018785843328435700,L3_S29_F3353
9018785843328435700,L3_S29_F3356
9018785843328435700,L3_S29_F3359
9018785843328435700,L3_S29_F3362
9018785843328435700,L3_S29_F3364
9018785843328435700,L3_S29_F3366
9018785843328435700,L3_S29_F3369
9018785843328435700,L3_S29_F3372
9018785843328435700,L3_S29_F3375
9018785843328435700,L3_S29_F3378
9018785843328435700,L3_S29_F3381
9018785843328435700,L3_S29_F3384
9018785843328435700,L3_S29_F3387
9018785843328435700,L3_S29_F3390
9018785843328435700,L3_S29_F3392
9018785843328435700,L3_S29_F3394
9018785843328435700,L3_S29_F3397
9018785843328435700,L3_S29_F3400
9018785843328435700,L3_S29_F3403
9018785843328435700,L3_S29_F3406
9018785843328435700,L3_S29_F3409
9018785843328435700,L3_S29_F3411
9018785843328435700,L3_S29_F3414
9018785843328435700,L3_S29_F3416
9018785843328435700,L3_S29_F3418
9018785843328435700,L3_S29_F3420
9018785843328435700,L3_S29_F3423
9018785843328435700,L3_S29_F3426
9018785843328435700,L3_S29_F3429
9018785843328435700,L3_S29_F3432
9018785843328435700,L3_S29_F3435
9018785843328435700,L3_S29_F3438
9018785843328435700,L3_S29_F3441
9018785843328435700,L3_S29_F3444
9018785843328435700,L3_S29_F3446
9018785843328435700,L3_S29_F3448
9018785843328435700,L3_S29_F3451
9018785843328435700,L3_S29_F3454
9018785843328435700,L3_S29_F3457
9018785843328435700,L3_S29_F3460
9018785843328435700,L3_S29_F3463
9018785843328435700,L3_S29_F3466
9018785843328435700,L3_S29_F3469
9018785843328435700,L3_S29_F3472
8957983735272118895,L3_S29_F3475
8957983735272118895,L3_S29_F3478
8957983735272118895,L3_S29_F3481
9018785843328435700,L3_S29_F3484
9018785843328435700,L3_S29_F3487
9018785843328435700,L3_S29_F3490
9018785843328435700,L3_S29_F3493
5398063711045768590,L3_S30_F3495
4609187446638165938,L3_S30_F3497
5398063711045768590,L3_S30_F3498
5398063711045768590,L3_S30_F3500
4609187446638165938,L3_S30_F3502
5398063711045768590,L3_S30_F3503
5368381800923230748,L3_S30_F3505
4609187446638165938,L3_S30_F3507
6237861492673238385,L3_S30_F3508
5368381800923230748,L3_S30_F3510
4609187446638165938,L3_S30_F3512
6237861492673238385,L3_S30_F3513
5368381800923230748,L3_S30_F3515
4609187446638165938,L3_S30_F3517
6237861492673238385,L3_S30_F3518
5368381800923230748,L3_S30_F3520
4609187446638165938,L3_S30_F3522
6237861492673238385,L3_S30_F3523
5368381800923230748,L3_S30_F3525
4609187446638165938,L3_S30_F3527
6237861492673238385,L3_S30_F3528
5368381800923230748,L3_S30_F3530
4609187446638165938,L3_S30_F3532
6237861492673238385,L3_S30_F3533
5368381800923230748,L3_S30_F3535
4609187446638165938,L3_S30_F3537
6237861492673238385,L3_S30_F3538
5368381800923230748,L3_S30_F3540
4609187446638165938,L3_S30_F3542
6237861492673238385,L3_S30_F3543
5368381800923230748,L3_S30_F3545
4609187446638165938,L3_S30_F3547
6237861492673238385,L3_S30_F3548
5368381800923230748,L3_S30_F3550
4609187446638165938,L3_S30_F3552
6237861492673238385,L3_S30_F3553
5368381800923230748,L3_S30_F3555
4609187446638165938,L3_S30_F3557
6237861492673238385,L3_S30_F3558
5368381800923230748,L3_S30_F3560
4609187446638165938,L3_S30_F3562
6237861492673238385,L3_S30_F3563
3573072399823441112,L3_S30_F3565
4609187446638165938,L3_S30_F3567
2503687469114988892,L3_S30_F3568
3573072399823441112,L3_S30_F3570
4609187446638165938,L3_S30_F3572
2503687469114988892,L3_S30_F3573
3573072399823441112,L3_S30_F3575
4609187446638165938,L3_S30_F3577
2503687469114988892,L3_S30_F3578
3573072399823441112,L3_S30_F3580
4609187446638165938,L3_S30_F3582
2503687469114988892,L3_S30_F3583
3573072399823441112,L3_S30_F3585
4609187446638165938,L3_S30_F3587
2503687469114988892,L3_S30_F3588
3573072399823441112,L3_S30_F3590
4609187446638165938,L3_S30_F3592
2503687469114988892,L3_S30_F3593
3573072399823441112,L3_S30_F3595
4609187446638165938,L3_S30_F3597
2503687469114988892,L3_S30_F3598
3573072399823441112,L3_S30_F3600
4609187446638165938,L3_S30_F3602
2503687469114988892,L3_S30_F3603
3573072399823441112,L3_S30_F3605
4609187446638165938,L3_S30_F3607
2503687469114988892,L3_S30_F3608
3573072399823441112,L3_S30_F3610
4609187446638165938,L3_S30_F3612
2503687469114988892,L3_S30_F3613
3573072399823441112,L3_S30_F3615
4609187446638165938,L3_S30_F3617
2503687469114988892,L3_S30_F3618
3573072399823441112,L3_S30_F3620
4609187446638165938,L3_S30_F3622
2503687469114988892,L3_S30_F3623
3573072399823441112,L3_S30_F3625
4609187446638165938,L3_S30_F3627
2503687469114988892,L3_S30_F3628
3573072399823441112,L3_S30_F3630
4609187446638165938,L3_S30_F3632
2503687469114988892,L3_S30_F3633
3573072399823441112,L3_S30_F3635
4609187446638165938,L3_S30_F3637
2503687469114988892,L3_S30_F3638
3573072399823441112,L3_S30_F3640
4609187446638165938,L3_S30_F3642
2503687469114988892,L3_S30_F3643
3573072399823441112,L3_S30_F3645
4609187446638165938,L3_S30_F3647
2503687469114988892,L3_S30_F3648
3573072399823441112,L3_S30_F3650
4609187446638165938,L3_S30_F3652
2503687469114988892,L3_S30_F3653
3573072399823441112,L3_S30_F3655
4609187446638165938,L3_S30_F3657
2503687469114988892,L3_S30_F3658
3573072399823441112,L3_S30_F3660
4609187446638165938,L3_S30_F3662
2503687469114988892,L3_S30_F3663
3573072399823441112,L3_S30_F3665
4609187446638165938,L3_S30_F3667
2503687469114988892,L3_S30_F3668
3573072399823441112,L3_S30_F3670
4609187446638165938,L3_S30_F3672
2503687469114988892,L3_S30_F3673
3573072399823441112,L3_S30_F3675
4609187446638165938,L3_S30_F3677
2503687469114988892,L3_S30_F3678
3573072399823441112,L3_S30_F3680
4609187446638165938,L3_S30_F3682
2503687469114988892,L3_S30_F3683
3573072399823441112,L3_S30_F3685
4609187446638165938,L3_S30_F3687
2503687469114988892,L3_S30_F3688
3573072399823441112,L3_S30_F3690
4609187446638165938,L3_S30_F3692
2503687469114988892,L3_S30_F3693
3573072399823441112,L3_S30_F3695
4609187446638165938,L3_S30_F3697
2503687469114988892,L3_S30_F3698
3573072399823441112,L3_S30_F3700
4609187446638165938,L3_S30_F3702
2503687469114988892,L3_S30_F3703
3573072399823441112,L3_S30_F3705
4609187446638165938,L3_S30_F3707
2503687469114988892,L3_S30_F3708
3573072399823441112,L3_S30_F3710
4609187446638165938,L3_S30_F3712
2503687469114988892,L3_S30_F3713
3573072399823441112,L3_S30_F3715
4609187446638165938,L3_S30_F3717
2503687469114988892,L3_S30_F3718
3573072399823441112,L3_S30_F3720
4609187446638165938,L3_S30_F3722
2503687469114988892,L3_S30_F3723
5368381800923230748,L3_S30_F3725
4609187446638165938,L3_S30_F3727
6237861492673238385,L3_S30_F3728
5368381800923230748,L3_S30_F3730
4609187446638165938,L3_S30_F3732
6237861492673238385,L3_S30_F3733
5368381800923230748,L3_S30_F3735
4609187446638165938,L3_S30_F3737
6237861492673238385,L3_S30_F3738
5368381800923230748,L3_S30_F3740
4609187446638165938,L3_S30_F3742
6237861492673238385,L3_S30_F3743
5368381800923230748,L3_S30_F3745
4609187446638165938,L3_S30_F3747
6237861492673238385,L3_S30_F3748
5368381800923230748,L3_S30_F3750
4609187446638165938,L3_S30_F3752
6237861492673238385,L3_S30_F3753
5368381800923230748,L3_S30_F3755
4609187446638165938,L3_S30_F3757
6237861492673238385,L3_S30_F3758
5368381800923230748,L3_S30_F3760
4609187446638165938,L3_S30_F3762
6237861492673238385,L3_S30_F3763
5368381800923230748,L3_S30_F3765
4609187446638165938,L3_S30_F3767
6237861492673238385,L3_S30_F3768
5368381800923230748,L3_S30_F3770
4609187446638165938,L3_S30_F3772
6237861492673238385,L3_S30_F3773
5368381800923230748,L3_S30_F3775
4609187446638165938,L3_S30_F3777
6237861492673238385,L3_S30_F3778
5368381800923230748,L3_S30_F3780
4609187446638165938,L3_S30_F3782
6237861492673238385,L3_S30_F3783
5368381800923230748,L3_S30_F3785
4609187446638165938,L3_S30_F3787
6237861492673238385,L3_S30_F3788
5368381800923230748,L3_S30_F3790
4609187446638165938,L3_S30_F3792
6237861492673238385,L3_S30_F3793
5368381800923230748,L3_S30_F3795
4609187446638165938,L3_S30_F3797
6237861492673238385,L3_S30_F3798
5368381800923230748,L3_S30_F3800
4609187446638165938,L3_S30_F3802
6237861492673238385,L3_S30_F3803
5368381800923230748,L3_S30_F3805
4609187446638165938,L3_S30_F3807
6237861492673238385,L3_S30_F3808
5368381800923230748,L3_S30_F3810
4609187446638165938,L3_S30_F3812
6237861492673238385,L3_S30_F3813
5368381800923230748,L3_S30_F3815
4609187446638165938,L3_S30_F3817
6237861492673238385,L3_S30_F3818
5368381800923230748,L3_S30_F3820
4609187446638165938,L3_S30_F3822
6237861492673238385,L3_S30_F3823
5368381800923230748,L3_S30_F3825
4609187446638165938,L3_S30_F3827
6237861492673238385,L3_S30_F3828
5368381800923230748,L3_S30_F3830
4609187446638165938,L3_S30_F3832
6237861492673238385,L3_S30_F3833
8630397590387772442,L3_S31_F3835
8630397590387772442,L3_S31_F3837
8630397590387772442,L3_S31_F3839
8630397590387772442,L3_S31_F3841
8630397590387772442,L3_S31_F3843
8630397590387772442,L3_S31_F3845
8630397590387772442,L3_S31_F3847
8630397590387772442,L3_S31_F3849
5754771085455619775,L3_S32_F3851
2328873778185885269,L3_S32_F3853
3815271918978859832,L3_S32_F3854
-8354062254638157109,L3_S35_F3885
-8354062254638157109,L3_S35_F3887
-8354062254638157109,L3_S35_F3888
-8354062254638157109,L3_S35_F3890
-8354062254638157109,L3_S35_F3892
-8354062254638157109,L3_S35_F3893
-7433239124487698478,L3_S35_F3899
-8354062254638157109,L3_S35_F3901
-2538497416911330720,L3_S35_F3902
-7433239124487698478,L3_S35_F3904
-8354062254638157109,L3_S35_F3906
-2538497416911330720,L3_S35_F3907
-7433239124487698478,L3_S35_F3909
-8354062254638157109,L3_S35_F3911
-2538497416911330720,L3_S35_F3912
-7433239124487698478,L3_S35_F3914
-8354062254638157109,L3_S35_F3916
-2538497416911330720,L3_S35_F3917
1239377806592357572,L3_S36_F3927
1239377806592357572,L3_S36_F3929
1239377806592357572,L3_S36_F3931
1239377806592357572,L3_S36_F3933
1239377806592357572,L3_S36_F3935
1239377806592357572,L3_S36_F3937
1239377806592357572,L3_S36_F3939
1239377806592357572,L3_S36_F3941
-816340451605467900,L3_S38_F3954
-816340451605467900,L3_S38_F3955
-816340451605467900,L3_S38_F3958
-816340451605467900,L3_S38_F3959
-816340451605467900,L3_S38_F3962
-816340451605467900,L3_S38_F3963
7214818635104786528,L3_S39_F3965
7214818635104786528,L3_S39_F3967
7214818635104786528,L3_S39_F3969
7214818635104786528,L3_S39_F3971
7214818635104786528,L3_S39_F3973
7214818635104786528,L3_S39_F3975
7214818635104786528,L3_S39_F3977
7214818635104786528,L3_S39_F3979
-2228101698926209430,L3_S42_F4028
-6665554621443857592,L3_S42_F4030
3287329712884914847,L3_S42_F4031
-2228101698926209430,L3_S42_F4032
-6665554621443857592,L3_S42_F4034
3287329712884914847,L3_S42_F4035
-2228101698926209430,L3_S42_F4036
-6665554621443857592,L3_S42_F4038
3287329712884914847,L3_S42_F4039
-2228101698926209430,L3_S42_F4040
-6665554621443857592,L3_S42_F4042
3287329712884914847,L3_S42_F4043
7605853960133706691,L3_S42_F4044
-6665554621443857592,L3_S42_F4046
-2413718612271286582,L3_S42_F4047
7605853960133706691,L3_S42_F4048
-6665554621443857592,L3_S42_F4050
-2413718612271286582,L3_S42_F4051
7605853960133706691,L3_S42_F4052
-6665554621443857592,L3_S42_F4054
-2413718612271286582,L3_S42_F4055
7605853960133706691,L3_S42_F4056
-6665554621443857592,L3_S42_F4058
-2413718612271286582,L3_S42_F4059
-4557522562284102676,L3_S43_F4061
-1487251459384991040,L3_S43_F4063
5170079275074464336,L3_S43_F4064
-4557522562284102676,L3_S43_F4066
-1487251459384991040,L3_S43_F4068
5170079275074464336,L3_S43_F4069
-4557522562284102676,L3_S43_F4071
-1487251459384991040,L3_S43_F4073
5170079275074464336,L3_S43_F4074
-4557522562284102676,L3_S43_F4076
-1487251459384991040,L3_S43_F4078
5170079275074464336,L3_S43_F4079
-4694820025034040008,L3_S43_F4081
-1487251459384991040,L3_S43_F4083
-180135583324430501,L3_S43_F4084
-4694820025034040008,L3_S43_F4086
-1487251459384991040,L3_S43_F4088
-180135583324430501,L3_S43_F4089
-4694820025034040008,L3_S43_F4091
-1487251459384991040,L3_S43_F4093
-180135583324430501,L3_S43_F4094
-4694820025034040008,L3_S43_F4096
-1487251459384991040,L3_S43_F4098
-180135583324430501,L3_S43_F4099
-8669293778229122560,L3_S44_F4102
-8669293778229122560,L3_S44_F4105
-8669293778229122560,L3_S44_F4108
-8669293778229122560,L3_S44_F4111
-8669293778229122560,L3_S44_F4114
-8669293778229122560,L3_S44_F4117
-8669293778229122560,L3_S44_F4120
-8669293778229122560,L3_S44_F4123
1119489032644825828,L3_S46_F4134
419203716770830291,L3_S46_F4136
419203716770830291,L3_S46_F4137
419203716770830291,L3_S47_F4139
917589384891429230,L3_S47_F4141
419203716770830291,L3_S47_F4142
419203716770830291,L3_S47_F4144
917589384891429230,L3_S47_F4146
419203716770830291,L3_S47_F4147
419203716770830291,L3_S47_F4149
917589384891429230,L3_S47_F4151
419203716770830291,L3_S47_F4152
419203716770830291,L3_S47_F4154
917589384891429230,L3_S47_F4156
419203716770830291,L3_S47_F4157
419203716770830291,L3_S47_F4159
917589384891429230,L3_S47_F4161
419203716770830291,L3_S47_F4162
419203716770830291,L3_S47_F4164
917589384891429230,L3_S47_F4166
419203716770830291,L3_S47_F4167
419203716770830291,L3_S47_F4169
917589384891429230,L3_S47_F4171
419203716770830291,L3_S47_F4172
419203716770830291,L3_S47_F4174
917589384891429230,L3_S47_F4176
419203716770830291,L3_S47_F4177
419203716770830291,L3_S47_F4179
917589384891429230,L3_S47_F4181
419203716770830291,L3_S47_F4182
419203716770830291,L3_S47_F4184
917589384891429230,L3_S47_F4186
419203716770830291,L3_S47_F4187
419203716770830291,L3_S47_F4189
917589384891429230,L3_S47_F4191
419203716770830291,L3_S47_F4192
-7276531314035888422,L3_S49_F4207
-7276531314035888422,L3_S49_F4209
-7276531314035888422,L3_S49_F4210
-7276531314035888422,L3_S49_F4212
-7276531314035888422,L3_S49_F4214
-7276531314035888422,L3_S49_F4215
4415332078963807122,L3_S49_F4217
-7276531314035888422,L3_S49_F4219
133347500371986953,L3_S49_F4220
4415332078963807122,L3_S49_F4222
-7276531314035888422,L3_S49_F4224
133347500371986953,L3_S49_F4225
4415332078963807122,L3_S49_F4227
-7276531314035888422,L3_S49_F4229
133347500371986953,L3_S49_F4230
4415332078963807122,L3_S49_F4232
-7276531314035888422,L3_S49_F4234
133347500371986953,L3_S49_F4235
4415332078963807122,L3_S49_F4237
-7276531314035888422,L3_S49_F4239
133347500371986953,L3_S49_F4240
